run_index,task_id,system,scenario,task_family,failure_type,primary_failtax,failtaxes,failure_step,expected_recovery_path,gold_tool,chosen_tool,state_slots,dependency_edges,success,tool_calls,repair_actions,repair_triggered,user_turns,total_steps,token_cost,wall_clock_ms,observed_error_type,first_failure_recovered,repair_extra_tool_calls,repair_extra_user_turns,repair_user_clarification,clarification_precision,clarification_recall,unnecessary_question_rate,patch_success_rate,post_answer_retry_count,safe_abort,policy_compliance_success,state_repair_success,reuse_pass_index,reused_artifact,reuse_mode,reuse_tier,reuse_selected_asset_id,reuse_selected_match_signature,reuse_source_task_id,reuse_target_family,reuse_source_family,reuse_target_semantic_family,reuse_source_semantic_family,second_run_improvement,budget_violation,budget_violation_reason,recovery_budget_used,stop_reason,trace_path
1,add_reminder_content_and_date_and_time_alt,a3_no_query,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/003_add_reminder_content_and_date_and_time_alt_a3_no_query.json
1,add_reminder_content_and_date_and_time_alt,a3_noisy_user,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/003_add_reminder_content_and_date_and_time_alt_a3_noisy_user.json
1,add_reminder_content_and_date_and_time_multiple_user_turn,a2_planner,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,multiple_user_turn,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/004_add_reminder_content_and_date_and_time_multiple_user_turn_a2_planner.json
1,add_reminder_content_and_date_and_time_multiple_user_turn,a3_full_interaction,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,1,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/004_add_reminder_content_and_date_and_time_multiple_user_turn_a3_full_interaction.json
1,add_reminder_content_and_date_and_time_multiple_user_turn,a3_no_query,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/004_add_reminder_content_and_date_and_time_multiple_user_turn_a3_no_query.json
1,add_reminder_content_and_date_and_time_multiple_user_turn,a3_noisy_user,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,1,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/004_add_reminder_content_and_date_and_time_multiple_user_turn_a3_noisy_user.json
1,add_reminder_content_and_date_and_time_multiple_user_turn_alt,a2_planner,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,multiple_user_turn,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/005_add_reminder_content_and_date_and_time_multiple_user_turn_alt_a2_planner.json
1,add_reminder_content_and_date_and_time_multiple_user_turn_alt,a3_full_interaction,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,1,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/005_add_reminder_content_and_date_and_time_multiple_user_turn_alt_a3_full_interaction.json
1,add_reminder_content_and_date_and_time_multiple_user_turn_alt,a3_no_query,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/005_add_reminder_content_and_date_and_time_multiple_user_turn_alt_a3_no_query.json
1,add_reminder_content_and_date_and_time_multiple_user_turn_alt,a3_noisy_user,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,modify_reminder,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,1,1,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/005_add_reminder_content_and_date_and_time_multiple_user_turn_alt_a3_noisy_user.json
1,add_reminder_content_and_week_delta_and_time,a2_planner,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/006_add_reminder_content_and_week_delta_and_time_a2_planner.json
1,add_reminder_content_and_week_delta_and_time,a3_full_interaction,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/006_add_reminder_content_and_week_delta_and_time_a3_full_interaction.json
1,add_reminder_content_and_week_delta_and_time,a3_no_query,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/006_add_reminder_content_and_week_delta_and_time_a3_no_query.json
1,add_reminder_content_and_week_delta_and_time,a3_noisy_user,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/006_add_reminder_content_and_week_delta_and_time_a3_noisy_user.json
1,add_reminder_content_and_week_delta_and_time_alt,a2_planner,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/007_add_reminder_content_and_week_delta_and_time_alt_a2_planner.json
1,add_reminder_content_and_week_delta_and_time_alt,a3_full_interaction,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/007_add_reminder_content_and_week_delta_and_time_alt_a3_full_interaction.json
1,add_reminder_content_and_week_delta_and_time_alt,a3_no_query,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/007_add_reminder_content_and_week_delta_and_time_alt_a3_no_query.json
1,add_reminder_content_and_week_delta_and_time_alt,a3_noisy_user,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/007_add_reminder_content_and_week_delta_and_time_alt_a3_noisy_user.json
1,add_reminder_content_and_week_delta_and_time_and_location,a2_planner,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/008_add_reminder_content_and_week_delta_and_time_and_location_a2_planner.json
1,add_reminder_content_and_week_delta_and_time_and_location,a3_full_interaction,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/008_add_reminder_content_and_week_delta_and_time_and_location_a3_full_interaction.json
1,add_reminder_content_and_week_delta_and_time_and_location,a3_no_query,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/008_add_reminder_content_and_week_delta_and_time_and_location_a3_no_query.json
1,add_reminder_content_and_week_delta_and_time_and_location,a3_noisy_user,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/008_add_reminder_content_and_week_delta_and_time_and_location_a3_noisy_user.json
1,add_reminder_content_and_week_delta_and_time_and_location_alt,a2_planner,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/009_add_reminder_content_and_week_delta_and_time_and_location_alt_a2_planner.json
1,add_reminder_content_and_week_delta_and_time_and_location_alt,a3_full_interaction,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/009_add_reminder_content_and_week_delta_and_time_and_location_alt_a3_full_interaction.json
1,add_reminder_content_and_week_delta_and_time_and_location_alt,a3_no_query,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/009_add_reminder_content_and_week_delta_and_time_and_location_alt_a3_no_query.json
1,add_reminder_content_and_week_delta_and_time_and_location_alt,a3_noisy_user,canonicalization,t2_dynamic_branching,canonicalization,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,add_reminder,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,1,0,0,0,1,0.0,0,canonicalization,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/009_add_reminder_content_and_week_delta_and_time_and_location_alt_a3_noisy_user.json
1,add_reminder_content_and_week_delta_and_time_and_location_low_battery_mode_multiple_user_turn_alt,a2_planner,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,2,0,0,0,2,0.0,0,multiple_user_turn,False,0,0,False,0.0,0.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/010_add_reminder_content_and_week_delta_and_time_and_location_low_battery_mode_multiple_user_turn_alt_a2_planner.json
1,add_reminder_content_and_week_delta_and_time_and_location_low_battery_mode_multiple_user_turn_alt,a3_full_interaction,multiple_user_turn,t3_must_interact,multiple_user_turn,selection,"[""selection"", ""ordering"", ""recovery""]",step_02,rebind_or_switch_then_retry,,get_current_timestamp,"[""query"", ""target_path"", ""messages""]","[{""source"": ""step_01"", ""target"": ""step_02"", ""type"": ""state""}]",True,2,0,0,1,2,0.0,0,multiple_user_turn,False,0,0,False,1.0,1.0,0.0,0.0,0,False,False,False,0,False,none,none,,,,,,,,0.0,False,,0.0,success_criteria_satisfied,outputs/paper_final_freeze_20260423/toolsandbox_interaction_causality_formal/runs/run_01/traces/010_add_reminder_content_and_week_delta_and_time_and_location_low_battery_mode_multiple_user_turn_alt_a3_full_interaction.json
